dataset,panel,paper,Q2,value,stat_err,sys_err,total_err
global_fit_ye,ratio,Ye,4570.9,-0.217728164532755,,3.5072368777250347,3.5072368777250347
global_fit_ye,ratio,Ye,4623.8,-0.21750623410509629,,3.50882905147355,3.50882905147355
global_fit_ye,ratio,Ye,4677.4,-0.21728625148300487,,3.510445184550471,3.510445184550471
global_fit_ye,ratio,Ye,4731.5,-0.21706802455359442,,3.512082980768859,3.512082980768859
global_fit_ye,ratio,Ye,4786.3,-0.21685171964668754,,3.5137449721437664,3.5137449721437664
global_fit_ye,ratio,Ye,4841.7,-0.21663710480330345,,3.5154280905356385,3.5154280905356385
global_fit_ye,ratio,Ye,4897.8,-0.21642429822976175,,3.517134162210863,3.517134162210863
global_fit_ye,ratio,Ye,4954.5,-0.21621328776629878,,3.5188623327313118,3.5188623327313118
global_fit_ye,ratio,Ye,5011.9,-0.21600410879312784,,3.5206148064940783,3.5206148064940783
global_fit_ye,ratio,Ye,5069.9,-0.21579652563747917,,3.522386654959125,3.522386654959125
global_fit_ye,ratio,Ye,5128.6,-0.2155907913300928,,3.524182301079359,3.524182301079359
global_fit_ye,ratio,Ye,5188.0,-0.21538663701689442,,3.5259990223477082,3.5259990223477082
global_fit_ye,ratio,Ye,5248.1,-0.21518422086434894,,3.527837939243972,3.527837939243972
global_fit_ye,ratio,Ye,5308.8,-0.2149835315270143,,3.5296989559747094,3.5296989559747094
global_fit_ye,ratio,Ye,5370.3,-0.21478438975856418,,3.5315808873456316,3.5315808873456316
global_fit_ye,ratio,Ye,5432.5,-0.21458695313590365,,3.5334848369598753,3.5334848369598753
global_fit_ye,ratio,Ye,5495.4,-0.2143910836871857,,3.535409202101937,3.535409202101937
global_fit_ye,ratio,Ye,5559.0,-0.21419685774741354,,3.537355843931656,3.537355843931656
global_fit_ye,ratio,Ye,5623.4,-0.21400417854791837,,3.5393231896774577,3.5393231896774577
global_fit_ye,ratio,Ye,5688.5,-0.21381316249281357,,3.5413119405320224,3.5413119405320224
global_fit_ye,ratio,Ye,5754.4,-0.2136236329178869,,3.54332167790442,3.54332167790442
global_fit_ye,ratio,Ye,5821.0,-0.2134356204836438,,3.5453515906905877,3.5453515906905877
global_fit_ye,ratio,Ye,5888.4,-0.21324911567046365,,3.5474016322921518,3.5474016322921518
global_fit_ye,ratio,Ye,5956.6,-0.21306406904822595,,3.5494725324083856,3.5494725324083856
global_fit_ye,ratio,Ye,6025.6,-0.21288063646485145,,3.5515645613847644,3.5515645613847644
global_fit_ye,ratio,Ye,6095.4,-0.2126986432909673,,3.5536773553787055,3.5536773553787055
global_fit_ye,ratio,Ye,6166.0,-0.2125180357350688,,3.5558086407995684,3.5558086407995684
global_fit_ye,ratio,Ye,6237.3,-0.21233897438796137,,3.5579616790278736,3.5579616790278736
global_fit_ye,ratio,Ye,6309.6,-0.21216128111490903,,3.5601331276693204,3.5601331276693204
global_fit_ye,ratio,Ye,6382.6,-0.2119850762742618,,3.5623262355350813,3.5623262355350813
global_fit_ye,ratio,Ye,6456.5,-0.21181018279868355,,3.564538039405578,3.564538039405578
global_fit_ye,ratio,Ye,6531.3,-0.21163679998099094,,3.5667714470590495,3.5667714470590495
global_fit_ye,ratio,Ye,6606.9,-0.21146466785876875,,3.5690220348522423,3.5690220348522423
global_fit_ye,ratio,Ye,6683.4,-0.21129398993793372,,3.571293737656697,3.571293737656697
global_fit_ye,ratio,Ye,6760.8,-0.21112459092065788,,3.573584378985468,3.573584378985468
global_fit_ye,ratio,Ye,6839.1,-0.2109565857450941,,3.575894624881014,3.575894624881014
global_fit_ye,ratio,Ye,6918.3,-0.2107899268933121,,3.5782248023034495,3.5782248023034495
global_fit_ye,ratio,Ye,6998.4,-0.21062456295372725,,3.5805734742449826,3.5805734742449826
global_fit_ye,ratio,Ye,7079.5,-0.21046040791841633,,3.5829405264606877,3.5829405264606877
global_fit_ye,ratio,Ye,7161.4,-0.21029761554658916,,3.585327441007612,3.585327441007612
global_fit_ye,ratio,Ye,7244.4,-0.2101360565531557,,3.5877327181703196,3.5877327181703196
global_fit_ye,ratio,Ye,7328.2,-0.2099758450799264,,3.5901578140251282,3.5901578140251282
global_fit_ye,ratio,Ye,7413.1,-0.2098168133509099,,3.59260119033532,3.59260119033532
global_fit_ye,ratio,Ye,7498.9,-0.20965903259430327,,3.5950628561376563,3.5950628561376563
global_fit_ye,ratio,Ye,7585.8,-0.2095024568061286,,3.5975427763665415,3.5975427763665415
global_fit_ye,ratio,Ye,7673.6,-0.20934704023889103,,3.600040900690392,3.600040900690392
global_fit_ye,ratio,Ye,7762.5,-0.20919293540924486,,3.6025590761732853,3.6025590761732853
global_fit_ye,ratio,Ye,7852.4,-0.2090399338126478,,3.6050936130275844,3.6050936130275844
global_fit_ye,ratio,Ye,7943.3,-0.20888815259579524,,3.607648101904185,3.607648101904185
global_fit_ye,ratio,Ye,8035.3,-0.2087375006248961,,3.6102189197895327,3.6102189197895327
global_fit_ye,ratio,Ye,8128.3,-0.2085880945293487,,3.612810065656647,3.612810065656647
global_fit_ye,ratio,Ye,8222.4,-0.2084397276100301,,3.6154174493976705,3.6154174493976705
global_fit_ye,ratio,Ye,8317.6,-0.20829251317876588,,3.618042909243185,3.618042909243185
global_fit_ye,ratio,Ye,8414.0,-0.20814636466711753,,3.6206853391839102,3.6206853391839102
global_fit_ye,ratio,Ye,8511.4,-0.20800143661772097,,3.623347273159655,3.623347273159655
global_fit_ye,ratio,Ye,8609.9,-0.20785752394091433,,3.62602613105571,3.62602613105571
global_fit_ye,ratio,Ye,8709.6,-0.20771473943653848,,3.628722615572212,3.628722615572212
global_fit_ye,ratio,Ye,8810.5,-0.2075729973616823,,3.6314360176737086,3.6314360176737086
global_fit_ye,ratio,Ye,8912.5,-0.20743229218422618,,3.6341663221307483,3.6341663221307483
global_fit_ye,ratio,Ye,9015.7,-0.20729273899489423,,3.6369160058967682,3.6369160058967682
global_fit_ye,ratio,Ye,9120.1,-0.20715413202368607,,3.639680740629521,3.639680740629521
global_fit_ye,ratio,Ye,9225.7,-0.20701658641802972,,3.6424637563645414,3.6424637563645414
global_fit_ye,ratio,Ye,9332.5,-0.20688005574644536,,3.6452632597442296,3.6452632597442296
global_fit_ye,ratio,Ye,9440.6,-0.2067446136514207,,3.6480810279533444,3.6480810279533444
global_fit_ye,ratio,Ye,9549.9,-0.20661013763606637,,3.6509152352058045,3.6509152352058045
global_fit_ye,ratio,Ye,9660.5,-0.20647662266886485,,3.653765856293627,3.653765856293627
global_fit_ye,ratio,Ye,9772.4,-0.20634410181180707,,3.656633295608548,3.656633295608548
global_fit_ye,ratio,Ye,9885.5,-0.20621253200954986,,3.6595174874879683,3.6595174874879683
global_fit_ye,GEn,Ye,1e-06,4.968448004361963e-07,,9.395146534779856e-09,9.395146534779856e-09
global_fit_ye,GEn,Ye,1.0116e-06,5.02597967807137e-07,,9.504009917568223e-09,9.504009917568223e-09
global_fit_ye,GEn,Ye,1.0233e-06,5.084177344669222e-07,,9.61413428689942e-09,9.61413428689942e-09
global_fit_ye,GEn,Ye,1.0351e-06,5.14304900401717e-07,,9.725534642511981e-09,9.725534642511981e-09
global_fit_ye,GEn,Ye,1.0471e-06,5.202601654512086e-07,,9.838224981371902e-09,9.838224981371902e-09
global_fit_ye,GEn,Ye,1.0593e-06,5.262845295954421e-07,,9.952222303107183e-09,9.952222303107183e-09
global_fit_ye,GEn,Ye,1.0715e-06,5.323784931155331e-07,,1.0067539613023001e-08,1.0067539613023001e-08
global_fit_ye,GEn,Ye,1.0839e-06,5.385431556975435e-07,,1.0184198905178535e-08,1.0184198905178535e-08
global_fit_ye,GEn,Ye,1.0965e-06,5.447791173217932e-07,,1.0302198179242181e-08,1.0302198179242181e-08
global_fit_ye,GEn,Ye,1.1092e-06,5.51087378122261e-07,,1.0421577437682467e-08,1.0421577437682467e-08
global_fit_ye,GEn,Ye,1.122e-06,5.574685380839607e-07,,1.0542326680282024e-08,1.0542326680282024e-08
global_fit_ye,GEn,Ye,1.135e-06,5.639236970312458e-07,,1.0664485903658661e-08,1.0664485903658661e-08
global_fit_ye,GEn,Ye,1.1482e-06,5.70453554942813e-07,,1.0788055107451014e-08,1.0788055107451014e-08
global_fit_ye,GEn,Ye,1.1614e-06,5.770591121211241e-07,,1.0913054297375697e-08,1.0913054297375697e-08
global_fit_ye,GEn,Ye,1.1749e-06,5.837410680621174e-07,,1.1039513463844786e-08,1.1039513463844786e-08
global_fit_ye,GEn,Ye,1.1885e-06,5.905004230694643e-07,,1.1167422612696103e-08,1.1167422612696103e-08
global_fit_ye,GEn,Ye,1.2023e-06,5.97338076957245e-07,,1.1296821740337244e-08,1.1296821740337244e-08
global_fit_ye,GEn,Ye,1.2162e-06,6.042548298722436e-07,,1.142772084956056e-08,1.142772084956056e-08
global_fit_ye,GEn,Ye,1.2303e-06,6.112517816233284e-07,,1.1560139936753562e-08,1.1560139936753562e-08
global_fit_ye,GEn,Ye,1.2445e-06,6.183296323608398e-07,,1.1694089004770364e-08,1.1694089004770364e-08
global_fit_ye,GEn,Ye,1.2589e-06,6.254894818889949e-07,,1.1829588049910991e-08,1.1829588049910991e-08
global_fit_ye,GEn,Ye,1.2735e-06,6.327323301821264e-07,,1.1966657071686061e-08,1.1966657071686061e-08
global_fit_ye,GEn,Ye,1.2882e-06,6.400588773955101e-07,,1.2105316073007571e-08,1.2105316073007571e-08
global_fit_ye,GEn,Ye,1.3032e-06,6.474704231430144e-07,,1.224558504658851e-08,1.224558504658851e-08
global_fit_ye,GEn,Ye,1.3183e-06,6.549676677614706e-07,,1.2387473998810896e-08,1.2387473998810896e-08
global_fit_ye,GEn,Ye,1.3335e-06,6.625518112290987e-07,,1.2531012929235399e-08,1.2531012929235399e-08
global_fit_ye,GEn,Ye,1.349e-06,6.702237531473185e-07,,1.2676201830387284e-08,1.2676201830387284e-08
global_fit_ye,GEn,Ye,1.3646e-06,6.779844938632974e-07,,1.2823090708714375e-08,1.2823090708714375e-08
global_fit_ye,GEn,Ye,1.3804e-06,6.85835133161301e-07,,1.2971669560253332e-08,1.2971669560253332e-08
global_fit_ye,GEn,Ye,1.3964e-06,6.937766710121238e-07,,1.3121978384370045e-08,1.3121978384370045e-08
global_fit_ye,GEn,Ye,1.4125e-06,7.018101075837662e-07,,1.327401718431571e-08,1.327401718431571e-08
global_fit_ye,GEn,Ye,1.4289e-06,7.09936642452143e-07,,1.3427825952000532e-08,1.3427825952000532e-08
global_fit_ye,GEn,Ye,1.4454e-06,7.181572759842723e-07,,1.358341469440117e-08,1.358341469440117e-08
global_fit_ye,GEn,Ye,1.4622e-06,7.264730077466881e-07,,1.3740813403273108e-08,1.3740813403273108e-08
global_fit_ye,GEn,Ye,1.4791e-06,7.348851381134087e-07,,1.3900032085749656e-08,1.3900032085749656e-08
global_fit_ye,GEn,Ye,1.4962e-06,7.433946668499369e-07,,1.4061090737391191e-08,1.4061090737391191e-08
global_fit_ye,GEn,Ye,1.5136e-06,7.520026937112944e-07,,1.422401935352495e-08,1.422401935352495e-08
global_fit_ye,GEn,Ye,1.5311e-06,7.607103190849988e-07,,1.4388827941526153e-08,1.4388827941526153e-08
global_fit_ye,GEn,Ye,1.5488e-06,7.695188427265251e-07,,1.455555649670284e-08,1.455555649670284e-08
global_fit_ye,GEn,Ye,1.5668e-06,7.784293643817639e-07,,1.4724215014294256e-08,1.4724215014294256e-08
global_fit_ye,GEn,Ye,1.5849e-06,7.874430844508803e-07,,1.4894823501881361e-08,1.4894823501881361e-08
global_fit_ye,GEn,Ye,1.6032e-06,7.965612026806705e-07,,1.506741195464192e-08,1.506741195464192e-08
global_fit_ye,GEn,Ye,1.6218e-06,8.057848188075726e-07,,1.5242000367593157e-08,1.5242000367593157e-08
global_fit_ye,GEn,Ye,1.6406e-06,8.151153330147596e-07,,1.541860874422893e-08,1.541860874422893e-08
global_fit_ye,GEn,Ye,1.6596e-06,8.245538452643352e-07,,1.559726708378956e-08,1.559726708378956e-08
global_fit_ye,GEn,Ye,1.6788e-06,8.341015555173329e-07,,1.5777995385549386e-08,1.5777995385549386e-08
global_fit_ye,GEn,Ye,1.6982e-06,8.437599637327212e-07,,1.5960813648771403e-08,1.5960813648771403e-08
global_fit_ye,GEn,Ye,1.7179e-06,8.535301696302751e-07,,1.614576186806234e-08,1.614576186806234e-08
global_fit_ye,GEn,Ye,1.7378e-06,8.63413473403464e-07,,1.6332840047199525e-08,1.6332840047199525e-08
global_fit_ye,GEn,Ye,1.7579e-06,8.734111750101261e-07,,1.6522088185310492e-08,1.6522088185310492e-08
global_fit_ye,GEn,Ye,1.7783e-06,8.835246741580404e-07,,1.67135362768485e-08,1.67135362768485e-08
global_fit_ye,GEn,Ye,1.7989e-06,8.937553710462712e-07,,1.690719432566084e-08,1.690719432566084e-08
global_fit_ye,GEn,Ye,1.8197e-06,9.041044656309736e-07,,1.710310233083044e-08,1.710310233083044e-08
global_fit_ye,GEn,Ye,1.8408e-06,9.145733576089603e-07,,1.7301280286653417e-08,1.7301280286653417e-08
global_fit_ye,GEn,Ye,1.8621e-06,9.251635471850696e-07,,1.7501748197047735e-08,1.7501748197047735e-08
global_fit_ye,GEn,Ye,1.8836e-06,9.358762343132023e-07,,1.7704546061050157e-08,1.7704546061050157e-08
global_fit_ye,GEn,Ye,1.9055e-06,9.467131184105132e-07,,1.7909693867697296e-08,1.7909693867697296e-08
global_fit_ye,GEn,Ye,1.9275e-06,9.576754002201702e-07,,1.8117211631062476e-08,1.8117211631062476e-08
global_fit_ye,GEn,Ye,1.9498e-06,9.687646791550282e-07,,1.832713933998493e-08,1.832713933998493e-08
global_fit_ye,GEn,Ye,1.9724e-06,9.79982255155817e-07,,1.8539496993367147e-08,1.8539496993367147e-08
global_fit_ye,GEn,Ye,1.9953e-06,9.913298281600407e-07,,1.8754314590038073e-08,1.8754314590038073e-08
global_fit_ye,GEn,Ye,2.0184e-06,1.0028082983911365e-06,,1.8971622134150578e-08,1.8971622134150578e-08
global_fit_ye,GEn,Ye,2.0417e-06,1.0144201657897735e-06,,1.9191449624678765e-08,1.9191449624678765e-08
global_fit_ye,GEn,Ye,2.0654e-06,1.026167029722631e-06,,1.9413827049643068e-08,1.9413827049643068e-08
global_fit_ye,GEn,Ye,2.0893e-06,1.0380488907077792e-06,,1.9638774418727424e-08,1.9638774418727424e-08
global_fit_ye,GEn,Ye,2.1135e-06,1.0500687483842174e-06,,1.9866331725198326e-08,1.9866331725198326e-08
global_fit_ye,GEn,Ye,2.138e-06,1.0622286026812059e-06,,2.009651896782466e-08,2.009651896782466e-08
global_fit_ye,GEn,Ye,2.1627e-06,1.0745284538416156e-06,,2.032938615090031e-08,2.032938615090031e-08
global_fit_ye,GEn,Ye,2.1878e-06,1.0869703011907358e-06,,2.056494326182483e-08,2.056494326182483e-08
global_fit_ye,GEn,Ye,2.2131e-06,1.0995571452571534e-06,,2.0803230310702106e-08,2.0803230310702106e-08
global_fit_ye,GEn,Ye,2.2387e-06,1.1122889856752734e-06,,2.104427729042861e-08,2.104427729042861e-08
global_fit_ye,GEn,Ye,2.2646e-06,1.1251688223623135e-06,,2.1288124199540996e-08,2.1288124199540996e-08
global_fit_ye,GEn,Ye,2.2909e-06,1.13819665493261e-06,,2.1534791030613065e-08,2.1534791030613065e-08
global_fit_ye,GEn,Ye,2.3174e-06,1.1513764839317795e-06,,2.1784317794195932e-08,2.1784317794195932e-08
global_fit_ye,GEn,Ye,2.3442e-06,1.164708308975422e-06,,2.2036734482821818e-08,2.2036734482821818e-08
global_fit_ye,GEn,Ye,2.3714e-06,1.1781951296433908e-06,,2.229207108871645e-08,2.229207108871645e-08
global_fit_ye,GEn,Ye,2.3988e-06,1.191837946519167e-06,,2.2550377622712055e-08,2.2550377622712055e-08
global_fit_ye,GEn,Ye,2.4266e-06,1.205638758850671e-06,,2.2811664070764426e-08,2.2811664070764426e-08
global_fit_ye,GEn,Ye,2.4547e-06,1.2195985668907683e-06,,2.3075990437375648e-08,2.3075990437375648e-08
global_fit_ye,GEn,Ye,2.4831e-06,1.2337213705383322e-06,,2.3343366721083767e-08,2.3343366721083767e-08
global_fit_ye,GEn,Ye,2.5119e-06,1.2480061693739655e-06,,2.361385291340265e-08,2.361385291340265e-08
global_fit_ye,GEn,Ye,2.541e-06,1.2624579636297858e-06,,2.3887469019246774e-08,2.3887469019246774e-08
global_fit_ye,GEn,Ye,2.5704e-06,1.2770757532353293e-06,,2.4164255036863157e-08,2.4164255036863157e-08
global_fit_ye,GEn,Ye,2.6002e-06,1.2918635377190938e-06,,2.444425095758387e-08,2.444425095758387e-08
global_fit_ye,GEn,Ye,2.6303e-06,1.3068223173489904e-06,,2.4727486786397263e-08,2.4727486786397263e-08
global_fit_ye,GEn,Ye,2.6607e-06,1.321955092021116e-06,,2.5014002521461367e-08,2.5014002521461367e-08
global_fit_ye,GEn,Ye,2.6915e-06,1.3372618612757132e-06,,2.5303848153700293e-08,2.5303848153700293e-08
global_fit_ye,GEn,Ye,2.7227e-06,1.3527466249850768e-06,,2.5597043681114203e-08,2.5597043681114203e-08
global_fit_ye,GEn,Ye,2.7542e-06,1.3684103834276396e-06,,2.5893639108734775e-08,2.5893639108734775e-08
global_fit_ye,GEn,Ye,2.7861e-06,1.3842551361104176e-06,,2.6193664427291135e-08,2.6193664427291135e-08
global_fit_ye,GEn,Ye,2.8184e-06,1.4002838829072434e-06,,2.649717963436816e-08,2.649717963436816e-08
global_fit_ye,GEn,Ye,2.851e-06,1.4164986240966609e-06,,2.6804204735377102e-08,2.6804204735377102e-08
global_fit_ye,GEn,Ye,2.884e-06,1.432900359174567e-06,,2.7114779720609767e-08,2.7114779720609767e-08
global_fit_ye,GEn,Ye,2.9174e-06,1.4494920880087165e-06,,2.7428964587533262e-08,2.7428964587533262e-08
global_fit_ye,GEn,Ye,2.9512e-06,1.4662768104644603e-06,,2.7746789333817272e-08,2.7746789333817272e-08
global_fit_ye,GEn,Ye,2.9854e-06,1.483254526429936e-06,,2.8068293957011415e-08,2.8068293957011415e-08
global_fit_ye,GEn,Ye,3.02e-06,1.5004302357494399e-06,,2.8393518454625077e-08,2.8393518454625077e-08
global_fit_ye,GEn,Ye,3.0549e-06,1.51780393873457e-06,,2.8722522832045727e-08,2.8722522832045727e-08
global_fit_ye,GEn,Ye,3.0903e-06,1.5353786343917751e-06,,2.9055327070781256e-08,2.9055327070781256e-08
global_fit_ye,GEn,Ye,3.1261e-06,1.5531573229977572e-06,,2.9391991176039744e-08,2.9391991176039744e-08
global_fit_ye,GEn,Ye,3.1623e-06,1.5711420044128873e-06,,2.973256514507002e-08,2.973256514507002e-08
global_fit_ye,GEn,Ye,3.1989e-06,1.5893346784953343e-06,,3.007707897525442e-08,3.007707897525442e-08
global_fit_ye,GEn,Ye,3.2359e-06,1.6077373451010412e-06,,3.0425582663754085e-08,3.0425582663754085e-08
global_fit_ye,GEn,Ye,3.2734e-06,1.626354003607133e-06,,3.0778126199012535e-08,3.0778126199012535e-08
global_fit_ye,GEn,Ye,3.3113e-06,1.6451856543212379e-06,,3.113474958665714e-08,3.113474958665714e-08
global_fit_ye,GEn,Ye,3.3497e-06,1.6642362966043013e-06,,3.149551281473762e-08,3.149551281473762e-08
global_fit_ye,GEn,Ye,3.3884e-06,1.683506931243669e-06,,3.18604558979539e-08,3.18604558979539e-08
global_fit_ye,GEn,Ye,3.4277e-06,1.7030005566504264e-06,,3.222961880639141e-08,3.222961880639141e-08
global_fit_ye,GEn,Ye,3.4674e-06,1.7227191736026799e-06,,3.2603071554460975e-08,3.2603071554460975e-08
global_fit_ye,GEn,Ye,3.5075e-06,1.7426677819088928e-06,,3.298084413916463e-08,3.298084413916463e-08
global_fit_ye,GEn,Ye,3.5481e-06,1.7628463809271188e-06,,3.336299654776385e-08,3.336299654776385e-08
global_fit_ye,GEn,Ye,3.5892e-06,1.7832589704527475e-06,,3.374956877673681e-08,3.374956877673681e-08
global_fit_ye,GEn,Ye,3.6308e-06,1.8039075502978016e-06,,3.414063082219905e-08,3.414063082219905e-08
global_fit_ye,GEn,Ye,3.6728e-06,1.8247951207750584e-06,,3.453622269023444e-08,3.453622269023444e-08
global_fit_ye,GEn,Ye,3.7154e-06,1.8459246806577373e-06,,3.4936394357692335e-08,3.4936394357692335e-08
global_fit_ye,GEn,Ye,3.7584e-06,1.8672992307718197e-06,,3.534120584017017e-08,3.534120584017017e-08
global_fit_ye,GEn,Ye,3.8019e-06,1.888920770402522e-06,,3.575069712411462e-08,3.575069712411462e-08
global_fit_ye,GEn,Ye,3.8459e-06,1.9107932993243576e-06,,3.6164948205208445e-08,3.6164948205208445e-08
global_fit_ye,GEn,Ye,3.8905e-06,1.932918816785183e-06,,3.658398906929738e-08,3.658398906929738e-08
global_fit_ye,GEn,Ye,3.9355e-06,1.955300323645773e-06,,3.7007889732524804e-08,3.7007889732524804e-08
global_fit_ye,GEn,Ye,3.9811e-06,1.9779408185851572e-06,,3.743670016995806e-08,3.743670016995806e-08
global_fit_ye,GEn,Ye,4.0272e-06,2.000844301906972e-06,,3.787048038751789e-08,3.787048038751789e-08
global_fit_ye,GEn,Ye,4.0738e-06,2.024012773389039e-06,,3.830929038074681e-08,3.830929038074681e-08
global_fit_ye,GEn,Ye,4.121e-06,2.047449232217542e-06,,3.875318013431322e-08,3.875318013431322e-08
global_fit_ye,GEn,Ye,4.1687e-06,2.0711566787149474e-06,,3.9202219654161033e-08,3.9202219654161033e-08
global_fit_ye,GEn,Ye,4.217e-06,2.0951391120341596e-06,,3.965645892455236e-08,3.965645892455236e-08
global_fit_ye,GEn,Ye,4.2658e-06,2.1193985325143105e-06,,4.0115957951640824e-08,4.0115957951640824e-08
global_fit_ye,GEn,Ye,4.3152e-06,2.1439399392739708e-06,,4.058077671915535e-08,4.058077671915535e-08
global_fit_ye,GEn,Ye,4.3652e-06,2.168765332046394e-06,,4.1050995221534635e-08,4.1050995221534635e-08
global_fit_ye,GEn,Ye,4.4157e-06,2.193877711166383e-06,,4.15266534653129e-08,4.15266534653129e-08
global_fit_ye,GEn,Ye,4.4668e-06,2.219281075729882e-06,,4.2007821433445004e-08,4.2007821433445004e-08
global_fit_ye,GEn,Ye,4.5186e-06,2.2449784248118592e-06,,4.249456910825074e-08,4.249456910825074e-08
global_fit_ye,GEn,Ye,4.5709e-06,2.2709727593723954e-06,,4.298695650785355e-08,4.298695650785355e-08
global_fit_ye,GEn,Ye,4.6238e-06,2.2972690784581617e-06,,4.348504361464964e-08,4.348504361464964e-08
global_fit_ye,GEn,Ye,4.6774e-06,2.3238693811198667e-06,,4.3988910410120306e-08,4.3988910410120306e-08
